-1.000000000000000000e+00,4.584758335742073160e-09,-6.605710750344088278e-09,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
-9.999978038281271964e-01,-4.015715757417417654e-05,4.569989657188079451e-05,5.619723763318393232e-11,4.938177670084886477e-11,-0.000000000000000000e+00,0.000000000000000000e+00
-9.999912153221552913e-01,-1.606457918596924050e-04,1.827882689522557561e-04,8.992473093557475700e-10,7.902535884006655202e-10,-0.000000000000000000e+00,0.000000000000000000e+00
-9.999802345110231361e-01,-3.614719394510981679e-04,4.111652352468359657e-04,4.551750322530005835e-09,4.000872470589427502e-09,-0.000000000000000000e+00,0.000000000000000000e+00
-9.999648614429623716e-01,-6.426530441740362564e-04,7.306753622148200612e-04,1.438212443575207382e-08,1.264525925619368440e-08,-0.000000000000000000e+00,0.000000000000000000e+00
-9.999450961854965403e-01,-1.004213472097001576e-03,1.141101164334928746e-03,3.510073438960935335e-08,3.087358290910671271e-08,-0.000000000000000000e+00,0.000000000000000000e+00
-9.999209388254417519e-01,-1.446184279505558770e-03,1.642163282546146722e-03,7.275447708838917253e-08,6.402269644946420233e-08,-0.000000000000000000e+00,0.000000000000000000e+00
-9.998923894689052405e-01,-1.968603028368624917e-03,2.233520585655198072e-03,1.347198280147815615e-07,1.186168143886666890e-07,-0.000000000000000000e+00,0.000000000000000000e+00
-9.998594482412856976e-01,-2.571513590167696928e-03,2.914770424059085277e-03,2.296943538311653487e-07,2.023683297837774581e-07,-0.000000000000000000e+00,0.000000000000000000e+00
-9.998221152872722728e-01,-3.254965803044406868e-03,3.685448874605150912e-03,3.676867012547371414e-07,3.241787592500070484e-07,-0.000000000000000000e+00,0.000000000000000000e+00
-9.997803907708440185e-01,-4.019015250155398913e-03,4.545030984689757934e-03,5.600050670667448155e-07,4.941398079966697259e-07,-0.000000000000000000e+00,0.000000000000000000e+00
-9.997342748752695574e-01,-4.863722874374213669e-03,5.492931154011141022e-03,8.192441633677707300e-07,7.235345479748266059e-07,-0.000000000000000000e+00,0.000000000000000000e+00
-9.996837678031056384e-01,-5.789154538022578227e-03,6.528503416356815081e-03,1.159270685870362062e-06,1.024838687943126465e-06,-0.000000000000000000e+00,0.000000000000000000e+00
-9.996288697761966935e-01,-6.795380694260139999e-03,7.651041913961972862e-03,1.595207300688258317e-06,1.411721933535674662e-06,-0.000000000000000000e+00,0.000000000000000000e+00
-9.995695810356738376e-01,-7.882475804836575756e-03,8.859781267889960815e-03,2.143415162548993643e-06,1.899049411149232100e-06,-0.000000000000000000e+00,0.000000000000000000e+00
-9.995059018419534258e-01,-9.050517988285667823e-03,1.015389708960214542e-02,2.821474980010050348e-06,2.502883152689057148e-06,-0.000000000000000000e+00,0.000000000000000000e+00
-9.994378324747364983e-01,-1.029958830017454509e-02,1.153250644820765121e-02,3.648166643228454403e-06,3.240483609283829179e-06,-0.000000000000000000e+00,0.000000000000000000e+00
-9.993653732330070039e-01,-1.162977037689127621e-02,1.299466849679906978e-02,4.643447436725973307e-06,4.130311192300953368e-06,-0.000000000000000000e+00,0.000000000000000000e+00
-9.992885244350309115e-01,-1.304114956475402320e-02,1.453938493992837540e-02,5.828428851008756323e-06,5.192027803534321687e-06,-0.000000000000000000e+00,0.000000000000000000e+00
-9.992072864183545455e-01,-1.453381257942183181e-02,1.616560076609400640e-02,7.225352016233520099e-06,6.446498353873764760e-06,-0.000000000000000000e+00,0.000000000000000000e+00
-9.991216595398032529e-01,-1.610784643491034590e-02,1.787220480932491182e-02,8.857561781682559340e-06,7.915792225669524219e-06,-0.000000000000000000e+00,0.000000000000000000e+00
-9.990316441754796273e-01,-1.776333832410204386e-02,1.965803053563370401e-02,1.074947946040248018e-05,9.623184683296080429e-06,-0.000000000000000000e+00,0.000000000000000000e+00
-9.989372407207620652e-01,-1.950037429246448059e-02,2.152185671087786592e-02,1.292657427116070628e-05,1.159315819827774761e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.988384495903031013e-01,-2.131903883009049483e-02,2.346240814931219165e-02,1.541533348996891026e-05,1.385140363593812098e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.987352712180274095e-01,-2.321941403472903287e-02,2.547835659641024472e-02,1.824323135229658467e-05,1.642482133433034830e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.986277060571295827e-01,-2.520157880929160474e-02,2.756832152734582653e-02,2.143869673244703586e-05,1.934152200916413204e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.985157545800730228e-01,-2.726560783720866077e-02,2.973087096329946055e-02,2.503107961704672488e-05,2.263082745833955740e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.983994172785870536e-01,-2.941157105189550966e-02,3.196452251818065332e-02,2.905061641899702067e-05,2.632327105685760822e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.982786946636650338e-01,-3.163953246180171985e-02,3.426774429667543004e-02,3.352839416655188442e-05,3.045059801067757604e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.981535872655622477e-01,-3.394954960057282312e-02,3.663895576994501135e-02,3.849631357931886176e-05,3.504576533468219926e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.980240956337933511e-01,-3.634167222606450587e-02,3.907652894547419126e-02,4.398705107903873513e-05,4.014294153755993625e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.978902203371300406e-01,-3.881594170390346987e-02,4.157878942943630390e-02,5.003401979358865909e-05,4.577750595021980233e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.977519619635988324e-01,-4.137238998905035103e-02,4.414401729483752312e-02,5.667132954231383381e-05,5.198604773628320158e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.976093211204778433e-01,-4.401103862350966983e-02,4.677044843979915462e-02,6.393374587127469534e-05,5.880636448366306497e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.974622984342947918e-01,-4.673189772445730805e-02,4.945627575114016489e-02,7.185664819808252777e-05,6.627746038074531544e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.973108945508237788e-01,-4.953496528103580598e-02,5.219965013999435660e-02,8.047598707080369181e-05,7.443954395257284119e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.971551101350828450e-01,-5.242022596938809148e-02,5.499868178174252553e-02,8.982824057399080373e-05,8.333402534199321884e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.969949458713304180e-01,-5.538765022001540528e-02,5.785144152347981850e-02,9.995036997267215805e-05,9.300351304743627139e-05,-0.000000000000000000e+00,0.000000000000000000e+00
-9.968304024630633142e-01,-5.843719329740406504e-02,6.075596200935324404e-02,1.108797745994818669e-04,1.034918101573731021e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.966614806330126308e-01,-6.156879422721388273e-02,6.371023917151931448e-02,1.226542460476181065e-04,1.148439100017481073e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.964881811231409703e-01,-6.478237494204601432e-02,6.671223341532400708e-02,1.353119217092943027e-04,1.271059912209631347e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.963105046946395538e-01,-6.807783932561203843e-02,6.975987104507169745e-02,1.488912376911875684e-04,1.403254122313376162e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.961284521279242243e-01,-7.145507211111129520e-02,7.285104572099709852e-02,1.634308811763625889e-04,1.545507050284642282e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.959420242226324493e-01,-7.491393810197208292e-02,7.598362000669420246e-02,1.789697422992080902e-04,1.698315683201930785e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.957512217976196567e-01,-7.845428116555669407e-02,7.915542658579444169e-02,1.955468655357937271e-04,1.862188599836089409e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.955560456909556821e-01,-8.207592309034392186e-02,8.236426985397188316e-02,2.132014006658221827e-04,2.037645887616183120e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.953564967599211055e-01,-8.577866295579579525e-02,8.560792746733915382e-02,2.319725533812533856e-04,2.225219052053675783e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.951525758810034761e-01,-8.956227636818504811e-02,8.888415207032281107e-02,2.518995356229655042e-04,2.425450919338398162e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.949442839498933155e-01,-9.342651399065823870e-02,9.219067241228171006e-02,2.730215156161921856e-04,2.638895530093001438e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.947316218814804545e-01,-9.737110132830022191e-02,9.552519547648959108e-02,2.953775677005182555e-04,2.866118025191999492e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.945145906098497024e-01,-1.013957374318578131e-01,9.888540779287195714e-02,3.190066220755136475e-04,3.107694523657559844e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.942931910882769619e-01,-1.055000943230918337e-01,1.022689769401261828e-01,3.439474143428407371e-04,3.364211991378266678e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.940674242892252321e-01,-1.096838161361816666e-01,1.056735535357281458e-01,3.702384350650712646e-04,3.636268101790013385e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.938372912043398344e-01,-1.139465182837329227e-01,1.090967727844612128e-01,3.979178793506877709e-04,3.924471087114223835e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.936027928444443047e-01,-1.182877869443615254e-01,1.125362561899469760e-01,4.270235964901448827e-04,4.229439581050497307e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.933639302395360637e-01,-1.227071780735831535e-01,1.159896131785476125e-01,4.575930397122510195e-04,4.551802452230696767e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.931207044387818650e-01,-1.272042167891999642e-01,1.194544428253631607e-01,4.896632160889939113e-04,4.892198627830635733e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.928731165105130207e-01,-1.317783968969926112e-01,1.229283358444472479e-01,5.232706367262008945e-04,5.251276908533830884e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.926211675422206282e-01,-1.364291799805502914e-01,1.264088760940936251e-01,5.584512672383153088e-04,5.629695773374848635e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.923648586405513505e-01,-1.411559954026006536e-01,1.298936424203705753e-01,5.952404785394235006e-04,6.028123175807622398e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.921041909313020879e-01,-1.459582389859540030e-01,1.333802103630307434e-01,6.336729980400307742e-04,6.447236329761612183e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.918391655594147593e-01,-1.508352732500017612e-01,1.368661541640279200e-01,6.737828613214641785e-04,6.887721485638292462e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.915697836889719730e-01,-1.557864265573697671e-01,1.403490483366521269e-01,7.156033643362985294e-04,7.350273697909135697e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.912960465031916968e-01,-1.608109926998656791e-01,1.438264695112680680e-01,7.591670161269938825e-04,7.835596581533231519e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.910179552044214857e-01,-1.659082306899832826e-01,1.472959984203584261e-01,8.045054922207073994e-04,8.344402059715324595e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.907355110141340404e-01,-1.710773643945936728e-01,1.507552215886171498e-01,8.516495887259622989e-04,8.877410101750737251e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.904487151729213235e-01,-1.763175821772061946e-01,1.542017329057207009e-01,9.006291770727780028e-04,9.435348451488133423e-04,-0.000000000000000000e+00,0.000000000000000000e+00
-9.901575689404893410e-01,-1.816280367207549762e-01,1.576331359401051957e-01,9.514731596120402620e-04,1.001895234588507950e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.898620735956522587e-01,-1.870078448854993747e-01,1.610470452065719538e-01,1.004209426055420159e-03,1.062896422471532390e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.895622304363274058e-01,-1.924560875666547766e-01,1.644410883607708984e-01,1.058864810744415035e-03,1.126613343075429444e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.892580407795287245e-01,-1.979718094019875807e-01,1.678129078258102924e-01,1.115465050963754213e-03,1.193121590076127178e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.889495059613619965e-01,-2.035540190047723241e-01,1.711601626720931080e-01,1.174034746176056288e-03,1.262497384701687184e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.886366273370181812e-01,-2.092016891019843061e-01,1.744805303087682835e-01,1.234597318362810328e-03,1.334817543156801081e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.883194062807676428e-01,-2.149137560948944370e-01,1.777717083051130742e-01,1.297174973399350170e-03,1.410159443040083591e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.879978441859542659e-01,-2.206891205593774496e-01,1.810314161389475485e-01,1.361788663636867309e-03,1.488600988937754466e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.876719424649894608e-01,-2.265266470915031360e-01,1.842573968625139946e-01,1.428458051613333904e-03,1.570220577195734126e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.873417025493456123e-01,-2.324251650058182239e-01,1.874474189446555805e-01,1.497201475037026512e-03,1.655097059908537237e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.870071258895497524e-01,-2.383834683021361645e-01,1.905992781423443694e-01,1.568035913096781087e-03,1.743309708225850322e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.866682139551777864e-01,-2.444003159238797018e-01,1.937107986896731138e-01,1.640976954054720362e-03,1.834938174770612629e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.863249682348473879e-01,-2.504744322397058354e-01,1.967798354245550718e-01,1.716038764132165771e-03,1.930062455431996553e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.859773902362116704e-01,-2.566045072075279765e-01,1.998042752656677690e-01,1.793234057970977948e-03,2.028762850373290374e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.856254814859526370e-01,-2.627891975230010613e-01,2.027820388808080077e-01,1.872574070387421049e-03,2.131119924521994446e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.852692435297746298e-01,-2.690271263838397431e-01,2.057110822591804444e-01,1.954068529762595114e-03,2.237214467450008779e-03,-0.000000000000000000e+00,0.000000000000000000e+00
-9.849086779323972252e-01,-2.753168843664817733e-01,2.085893980686171212e-01,2.037725632742173974e-03,2.347127452480931263e-03,-0.000000000000000000e+00,0.000000000000000000e+00
